pl_name,st_teff,st_rad,st_mass
Kepler-915 b,6454,1.26,1.18
Kepler-1000 b,6453,1.51,1.4
Kepler-1256 b,6453,1.28,1.14
Kepler-1256 b,6453,1.28,1.14
Kepler-1256 b,6453,1.28,1.14
Kepler-320 b,6453,1.53,1.33
Kepler-320 c,6453,1.53,1.33
Kepler-885 b,6453,1.33,1.22
Kepler-885 b,6453,1.33,1.22
Kepler-885 b,6453,1.33,1.22
Kepler-1104 b,6452,1.2,1.22
Kepler-1104 b,6452,1.2,1.22
Kepler-1104 b,6452,1.2,1.22
HATS-45 b,6450,1.31,1.27
Kepler-885 b,6450,1.29,1.18
WASP-120 b,6450,1.87,1.39
WASP-87 b,6450,1.63,1.2
Kepler-1345 b,6449,1.55,1.32
Kepler-1403 b,6449,1.24,1.31
Kepler-1403 b,6449,1.24,1.31
Kepler-1403 b,6449,1.24,1.31
Kepler-645 b,6449,1.27,1.07
Kepler-645 b,6449,1.27,1.07
Kepler-645 b,6449,1.27,1.07
Kepler-1515 b,6447.86,1.54,1.31
Kepler-1515 b,6447.86,1.54,1.31
HAT-P-33 b,6446,1.79,1.82
HAT-P-33 b,6446,1.64,1.38
HAT-P-33 b,6446,1.64,1.38
Kepler-1442 b,6446,1.7,1.31
Kepler-1442 b,6446,1.7,1.31
Kepler-1502 b,6446,1.16,1.17
Kepler-1502 b,6446,1.16,1.17
Kepler-1502 b,6446,1.16,1.17
Kepler-1163 b,6444,1.11,1.11
Kepler-1163 b,6444,1.11,1.11
Kepler-1163 b,6444,1.11,1.11
Kepler-1487 b,6444,0.96,1.03
Kepler-1487 b,6444,0.96,1.03
Kepler-1487 b,6444,0.96,1.03
Kepler-1360 b,6443,3.09,1.91
HAT-P-34 b,6442,1.73,4.26
HAT-P-34 b,6442,1.53,1.39
HAT-P-34 b,6442,1.53,1.39
Kepler-758 b,6442,1.53,1.3
Kepler-758 c,6442,1.53,1.3
Kepler-758 d,6442,1.53,1.3
Kepler-758 e,6442,1.53,1.3
HAT-P-7 b,6441,1.84,1.47
CoRoT-11 b,6440,1.37,1.26
CoRoT-11 b,6440,1.37,1.27
CoRoT-11 b,6440,1.37,1.27
HAT-P-7 b,6440,1.95,1.45
Kepler-644 b,6440,1.65,1.36
Kepler-644 b,6440,1.65,1.36
Kepler-644 b,6440,1.65,1.36
Kepler-774 b,6439.23,1.91,1.3
Kepler-774 b,6439.23,1.91,1.3
HATS-27 b,6438,1.74,1.42
Kepler-117 b,6438,1.14,1.18
Kepler-117 c,6438,1.14,1.18
Kepler-1256 b,6438,1.3,1.18
Kepler-1163 b,6437,1.12,1.18
Kepler-1323 b,6437,1.33,1.15
Kepler-1323 b,6437,1.33,1.15
Kepler-1323 b,6437,1.33,1.15
Kepler-1622 b,6436,1.5,1.31
Kepler-1502 b,6434,1.14,1.17
Kepler-631 b,6433,1.11,1.18
Kepler-1323 b,6432,1.35,1.19
Kepler-1518 b,6432,1.34,1.06
Kepler-1518 b,6432,1.34,1.06
Kepler-1518 b,6432,1.34,1.06
Kepler-270 b,6432,1.3,1.16
Kepler-270 b,6432,1.3,1.16
Kepler-270 b,6432,1.3,1.16
Kepler-270 c,6432,1.3,1.16
Kepler-270 c,6432,1.3,1.16
Kepler-270 c,6432,1.3,1.16
Kepler-644 b,6432,1.58,1.34
Kepler-915 b,6432,1.18,1
Kepler-915 b,6432,1.18,1
Kepler-915 b,6432,1.18,1
Kepler-1533 b,6431,1.51,1.31
WASP-18 b,6431,1.26,1.46
WASP-18 b,6431,1.29,1.46
WASP-88 b,6431,2.08,1.45
HAT-P-39 b,6430,1.62,1.4
HAT-P-39 b,6430,1.62,1.4
Kepler-419 b,6430,1.75,1.39
Kepler-419 b,6430,1.74,1.39
Kepler-419 b,6430,1.73,1.4
Kepler-419 c,6430,1.74,1.39
WASP-88 b,6430,1.8,0.94
WASP-88 b,6430,2.08,1.45
WASP-90 b,6430,1.98,1.55
XO-3 b,6430,1.38,1.21
Kepler-1093 b,6429,1.26,1.01
Kepler-1093 b,6429,1.26,1.01
Kepler-1093 b,6429,1.26,1.01
Kepler-1093 b,6429,1.26,1.01
Kepler-1093 c,6429,1.26,1.01
Kepler-1093 c,6429,1.26,1.01
Kepler-1093 c,6429,1.26,1.01
Kepler-1093 c,6429,1.26,1.01
Kepler-58 b,6429,1.5,1.33
Kepler-58 c,6429,1.5,1.33
Kepler-58 d,6429,1.5,1.33
XO-3 b,6429,1.38,1.21
XO-3 b,6429,1.54,0.58
XO-3 b,6429,1.41,1.21
Kepler-798 b,6428,1.16,1.16
Kepler-798 b,6428,1.16,1.16
Kepler-798 b,6428,1.16,1.16
Kepler-320 b,6426,1.77,1.18
Kepler-320 c,6426,1.77,1.18
Kepler-394 b,6426,1.15,1.15
Kepler-394 b,6426,1.15,1.15
Kepler-394 b,6426,1.15,1.15
Kepler-394 c,6426,1.15,1.15
Kepler-394 c,6426,1.15,1.15
Kepler-394 c,6426,1.15,1.15
Kepler-1472 b,6425,1.16,1.17
Kepler-1472 b,6425,1.16,1.17
Kepler-1472 b,6425,1.16,1.17
Kepler-1501 b,6425,1.19,1.2
Kepler-1501 b,6425,1.19,1.2
Kepler-1501 b,6425,1.19,1.2
HATS-41 b,6424,1.71,1.5
Kepler-1061 b,6424,1.3,1.18
Kepler-627 b,6424,1.49,1.3
Kepler-1084 b,6422,1.54,1.24
Kepler-76 b,6422,1.33,1.34
Kepler-887 b,6422,1.17,1.18
Kepler-887 b,6422,1.17,1.18
Kepler-887 b,6422,1.17,1.18
Kepler-887 c,6422,1.17,1.18
Kepler-887 c,6422,1.17,1.18
Kepler-887 c,6422,1.17,1.18
Kepler-644 b,6420.67,1.83,1.29
Kepler-644 b,6420.67,1.83,1.29
Kepler-1061 b,6419,1.19,1.07
Kepler-1061 b,6419,1.19,1.07
Kepler-1061 b,6419,1.19,1.07
Kepler-270 b,6419,1.28,1.17
Kepler-270 c,6419,1.28,1.17
Kepler-627 b,6419,1.36,1.01
Kepler-627 b,6419,1.36,1.01
Kepler-627 b,6419,1.36,1.01
Kepler-627 b,6419,1.36,1.01
Kepler-1584 b,6418,1.17,1.24
Kepler-1584 b,6418,1.17,1.24
Kepler-1584 b,6418,1.17,1.24
Kepler-419 b,6418,1.87,1.29
Kepler-450 b,6418,1.31,1.18
Kepler-450 c,6418,1.31,1.18
Kepler-490 b,6418,1.17,1.24
Kepler-490 b,6418,1.17,1.24
Kepler-490 b,6418,1.17,1.24
Kepler-1104 b,6417,1.41,1.3
Kepler-1403 b,6415,1.22,1.29
Kepler-393 b,6414.2,1.48,1.29
Kepler-393 c,6414.2,1.48,1.29
HAT-P-2 b,6412,1.71,1.93
Kepler-320 b,6412,1.04,1.08
Kepler-320 b,6412,1.04,1.08
Kepler-320 b,6412,1.04,1.08
Kepler-320 c,6412,1.04,1.08
Kepler-320 c,6412,1.04,1.08
Kepler-320 c,6412,1.04,1.08
Kepler-348 b,6412,1.39,1.27
Kepler-348 c,6412,1.39,1.27
Kepler-471 b,6411,1.13,1.17
OGLE-TR-132 b,6411,1.43,1.35
OGLE-TR-132 b,6411,1.41,1.34
WASP-118 b,6410,1.7,1.32
Kepler-1428 b,6409,1.62,1.15
Kepler-1428 b,6409,1.62,1.15
Kepler-1428 b,6409,1.62,1.15
Kepler-490 b,6409,1.09,1.16
Kepler-76 b,6409,1.32,1.2
Kepler-76 b,6409,1.32,1.2
Kepler-76 b,6409,1.32,1.2
HATS-12 b,6408,2.21,1.49
Kepler-1487 b,6408,1.54,1.29
Kepler-381 b,6407.65,1.47,1.29
Kepler-381 b,6407.65,1.47,1.29
Kepler-381 c,6407.65,1.47,1.29
Kepler-381 c,6407.65,1.47,1.29
Kepler-410 A b,6407,1.34,1.21
PH1 b,6407,1.73,1.53
HAT-P-67 b,6406,2.55,1.64
Kepler-521 b,6406,1.46,1.34
Kepler-774 b,6405,1.58,1.32
Kepler-79 b,6405,1.1,1.18
Kepler-79 c,6405,1.1,1.18
Kepler-79 d,6405,1.1,1.18
Kepler-79 e,6405,1.1,1.18
WASP-15 b,6405,1.52,1.3
Kepler-39 b,6404.12,1.21,1.29
Kepler-39 b,6404.12,1.21,1.29
Kepler-1084 b,6403,1.37,0.99
Kepler-1084 b,6403,1.37,0.99
Kepler-1084 b,6403,1.37,0.99
Kepler-774 b,6403,2.42,1.57
Kepler-1584 b,6401,1.15,1.18
Kepler-887 b,6401,1.12,1.16
Kepler-887 c,6401,1.12,1.16
WASP-101 b,6400,1.29,1.34
WASP-161 b,6400,1.71,1.39
WASP-174 b,6400,1.31,1.3
WASP-18 b,6400,1.22,1.25
WASP-18 b,6400,1.22,1.26
WASP-18 b,6400,1.23,1.22
WASP-18 b,6400,1.23,1.28
WASP-18 b,6400,1.36,1.24
WASP-18 c,6400,1.23,1.22
WASP-190 b,6400,1.6,1.35
WASP-3 b,6400,1.31,1.24
WASP-3 b,6400,1.37,1.26
WASP-3 b,6400,1.37,1.26
WASP-3 b,6400,1.38,1.26
WASP-3 b,6400,1.44,1.62
WASP-3 b,6400,1.36,1.23
WASP-7 b,6400,1.24,1.28
WASP-7 b,6400,1.47,1.28
WASP-7 b,6400,1.47,1.28
WASP-7 b,6400,1.44,1.91
WASP-7 b,6400,1.43,1.28
XO-4 b,6400,1.56,1.32
tau Boo b,6400,1.46,1.34
Kepler-105 b,6398,1.35,1.18
Kepler-105 c,6398,1.35,1.18
Kepler-1158 b,6398,1.34,1.18
Kepler-1158 b,6398,1.34,1.18
Kepler-1158 b,6398,1.34,1.18
Kepler-394 b,6398,1.1,1.14
Kepler-394 c,6398,1.1,1.14
Kepler-105 b,6397,1.58,1.28
Kepler-631 b,6397,0.99,0.97
Kepler-631 b,6397,0.99,0.97
Kepler-631 b,6397,0.99,0.97
XO-4 b,6397,1.53,1.28
XO-4 b,6397,1.45,1.1
XO-4 b,6397,1.53,1.28
Kepler-14 b,6395,2.09,1.32
Kepler-14 b,6395,2.05,1.51
Kepler-14 b,6395,1.63,1.37
Kepler-348 b,6395,1.19,1.2
Kepler-348 b,6395,1.19,1.2
Kepler-348 b,6395,1.19,1.2
Kepler-348 c,6395,1.19,1.2
Kepler-348 c,6395,1.19,1.2
Kepler-348 c,6395,1.19,1.2
Kepler-1442 b,6394,1.44,1.34
Kepler-465 b,6394,1.2,1.28
Kepler-465 b,6394,1.2,1.28
Kepler-1279 b,6392,1.16,1.16
Kepler-1551 b,6392,1.16,1.23
Kepler-394 b,6392,1.1,1.17
Kepler-394 c,6392,1.1,1.17
Kepler-522 b,6392,1.98,1.54
Kepler-807 b,6392,1.07,1.12
Kepler-807 b,6392,1.13,1.16
Kepler-1618 b,6391.96,1.8,1.28
Kepler-105 b,6391,1.33,1.08
Kepler-105 b,6391,1.33,1.08
Kepler-105 b,6391,1.33,1.08
Kepler-105 c,6391,1.33,1.08
Kepler-105 c,6391,1.33,1.08
Kepler-105 c,6391,1.33,1.08
Kepler-1658 b,6391,2.6,1.61
WASP-62 b,6391,1.21,1.28
Kepler-1015 b,6390.1,1.55,1.28
Kepler-1015 b,6390.1,1.55,1.28
HAT-P-41 b,6390,2.05,2.56
HAT-P-41 b,6390,1.68,1.42
HAT-P-41 b,6390,1.68,1.42
HAT-P-41 b,6390,1.68,1.42
HD 8673 b,6389.05,1.5,1.28
HAT-P-7 b,6389,2,1.56
Kepler-1154 b,6388,1.37,1.28
Kepler-1154 c,6388,1.37,1.28
Kepler-135 b,6388,1.21,1.19
Kepler-135 b,6388,1.21,1.19
Kepler-135 b,6388,1.21,1.19
Kepler-135 c,6388,1.21,1.19
Kepler-135 c,6388,1.21,1.19
Kepler-135 c,6388,1.21,1.19
Kepler-348 b,6388,1.4,1.26
Kepler-348 c,6388,1.4,1.26
Kepler-527 b,6388,1.45,1.28
Kepler-79 b,6388,1.04,1.08
Kepler-79 b,6388,1.04,1.08
Kepler-79 b,6388,1.04,1.08
Kepler-79 c,6388,1.04,1.08
Kepler-79 c,6388,1.04,1.08
Kepler-79 c,6388,1.04,1.08
Kepler-79 d,6388,1.04,1.08
Kepler-79 d,6388,1.04,1.08
Kepler-79 d,6388,1.04,1.08
Kepler-79 e,6388,1.04,1.08
Kepler-79 e,6388,1.04,1.08
Kepler-79 e,6388,1.04,1.08
Kepler-1104 b,6387,1.38,1.31
Kepler-798 b,6387,1.1,1.15
Kepler-807 b,6387,1.11,1.06
Kepler-807 b,6387,1.11,1.06
Kepler-807 b,6387,1.11,1.06
Qatar-7 b,6387,1.56,1.41
Kepler-1238 b,6386,1.48,1.3
Kepler-1015 b,6384,1.9,1.41
Kepler-1279 b,6384,1.12,1.05
Kepler-1279 b,6384,1.12,1.05
Kepler-1279 b,6384,1.12,1.05
Kepler-1279 b,6384,1.12,1.05
Kepler-1373 b,6384,1.09,1.13
Kepler-791 b,6383,1.47,1.3
Kepler-1514 b,6382,2.27,1.09
Kepler-1514 b,6382,2.27,1.09
Kepler-1514 b,6382,2.27,1.09
Kepler-1514 c,6382,2.27,1.09
Kepler-1514 c,6382,2.27,1.09
Kepler-1514 c,6382,2.27,1.09
Kepler-798 b,6382,1.11,1.16
Kepler-924 b,6382,1.1,1.16
Kepler-1288 b,6381,2.23,1.44
Kepler-1288 b,6381,2.23,1.44
Kepler-1288 b,6381,2.23,1.44
Kepler-1288 b,6381,2.23,1.44
HAT-P-2 b,6380,1.39,1.33
WASP-101 b,6380,1.31,1.41
WASP-101 b,6380,1.29,1.34
Kepler-1443 b,6379,1.11,1.03
Kepler-1443 b,6379,1.11,1.03
Kepler-1443 b,6379,1.11,1.03
Kepler-14 b,6378,2.08,1.39
Kepler-14 b,6378,2.08,1.39
Kepler-14 b,6378,2.08,1.39
Kepler-1422 b,6378,0.78,1.09
Kepler-144 b,6377,1.12,1.15
Kepler-144 c,6377,1.12,1.15
Kepler-1597 b,6377,1.39,1.25
Kepler-853 b,6376.52,1.47,1.27
Kepler-853 b,6376.52,1.47,1.27
Kepler-1373 b,6376,1.09,1.16
Kepler-1597 b,6374,1.35,1.27
Kepler-852 b,6374,1.38,1.18
Kepler-522 b,6373.72,1.74,1.27
Kepler-522 b,6373.72,1.74,1.27
HAT-P-24 b,6373,1.32,1.19
HAT-P-24 b,6373,1.38,1.37
HAT-P-24 b,6373,1.32,1.19
HAT-P-24 b,6373,1.32,1.19
Kepler-14 b,6372,2,1.31
Kepler-924 b,6372,1.01,1.07
Kepler-924 b,6372,1.01,1.07
Kepler-924 b,6372,1.01,1.07
Kepler-76 b,6371,1.39,1.24
Kepler-1383 b,6370,1.44,1.26
Kepler-1472 b,6370,1.11,1.15
Kepler-1051 b,6369,1.73,1.34
Kepler-1225 b,6369,1.09,1.16
K2-260 b,6367,1.69,1.39
Kepler-1158 b,6367,1.31,1.16
Kepler-814 b,6367,1.09,1.16
Kepler-887 b,6367,1.37,1.27
Kepler-887 b,6367,1.37,1.27
Kepler-887 c,6367,1.37,1.27
HAT-P-7 b,6366,2,1.51
Kepler-279 b,6366,1.7,1.16
Kepler-279 c,6366,1.7,1.16
Kepler-342 b,6366,1.34,1.26
Kepler-342 c,6366,1.34,1.26
Kepler-342 d,6366,1.34,1.26
Kepler-342 e,6366,1.34,1.26
Kepler-168 b,6364,1.48,1.3
Kepler-168 c,6364,1.48,1.3
Kepler-144 b,6363,1.01,1.06
Kepler-144 b,6363,1.01,1.06
Kepler-144 b,6363,1.01,1.06
Kepler-144 c,6363,1.01,1.06
Kepler-144 c,6363,1.01,1.06
Kepler-144 c,6363,1.01,1.06
Kepler-1533 b,6363,1.03,1.08
Kepler-1533 b,6363,1.03,1.08
Kepler-1533 b,6363,1.03,1.08
Kepler-1551 b,6362,1.14,1.22
Kepler-1551 b,6362,1.14,1.22
Kepler-1551 b,6362,1.14,1.22
Kepler-1562 b,6362,1.38,1.2
Kepler-1562 b,6362,1.38,1.2
Kepler-1562 b,6362,1.38,1.2
Kepler-1691 b,6362,1.14,1.22
Kepler-1691 b,6362,1.14,1.22
Kepler-1691 b,6362,1.14,1.22
Kepler-401 b,6362,1.46,1.2
Kepler-401 c,6362,1.46,1.2
Kepler-791 b,6362,1.14,1.22
Kepler-791 b,6362,1.14,1.22
Kepler-791 b,6362,1.14,1.22
Kepler-164 b,6361,1.1,1.15
Kepler-164 c,6361,1.1,1.15
Kepler-164 d,6361,1.1,1.15
Kepler-348 b,6361,1.08,1.16
Kepler-1435 b,6360.19,1.41,1.26
HAT-P-7 b,6360,1.96,1.47
Kepler-433 b,6360,2.26,1.46
WASP-12 b,6360,1.66,1.43
WASP-12 b,6360,1.66,1.43
HATS-12 b,6357,1.17,1.16
Kepler-1435 b,6356,1.32,1.21
Kepler-1621 b,6355,1.43,1.26
Kepler-1621 b,6355,1.43,1.26
Kepler-1434 b,6354,1.55,1.23
Kepler-25 c,6354,1.34,1.26
Kepler-40 b,6354,1.07,1.15
Kepler-40 b,6354,2.15,1.49
Kepler-596 b,6354,1.09,1.16
Kepler-852 b,6354,1.25,1.02
Kepler-852 b,6354,1.25,1.02
Kepler-852 b,6354,1.25,1.02
Kepler-164 b,6353,1.14,1.08
Kepler-164 b,6353,1.14,1.08
Kepler-164 b,6353,1.14,1.08
Kepler-164 c,6353,1.14,1.08
Kepler-164 c,6353,1.14,1.08
Kepler-164 c,6353,1.14,1.08
Kepler-164 d,6353,1.14,1.08
Kepler-164 d,6353,1.14,1.08
Kepler-164 d,6353,1.14,1.08
Kepler-774 b,6353,2.87,1.5
Kepler-1442 b,6352,1.4,1.32
Kepler-214 b,6352,1.07,1.15
Kepler-214 c,6352,1.07,1.15
Kepler-886 b,6352,1.1,1.15
WASP-3 b,6352,1.36,1.26
HATS-3 b,6351,1.4,1.21
HATS-3 b,6351,1.4,1.21
HATS-3 b,6351,1,0.44
HATS-3 b,6351,1.4,1.21
K2-258 b,6351,1.31,1.21
Kepler-1633 b,6351,0.92,1.01
Kepler-1633 b,6351,0.92,1.01
HAT-P-7 b,6350,1.84,1.47
HAT-P-7 b,6350,1.96,1.51
HAT-P-7 b,6350,2,1.51
HAT-P-7 b,6350,1.99,1.52
HAT-P-7 b,6350,1.99,1.52
HAT-P-7 b,6350,1.99,1.52
HAT-P-9 b,6350,1.32,1.28
HAT-P-9 b,6350,1.32,1.28
HAT-P-9 b,6350,1.34,1.28
HAT-P-9 b,6350,1.34,1.28
Kepler-1434 b,6350,1.44,1.06
Kepler-1434 b,6350,1.44,1.06
Kepler-1434 b,6350,1.44,1.06
Kepler-39 b,6350,1.4,1.29
Kepler-39 b,6350,1.4,1.29
Kepler-774 b,6350,1.97,1.32
Kepler-774 b,6350,1.97,1.32
Kepler-774 b,6350,1.97,1.32
Kepler-853 b,6350,1.55,1.3
WASP-158 b,6350,1.39,1.38
Kepler-1443 b,6347,1.58,1.26
Kepler-39 b,6347,1.42,1.21
Kepler-401 b,6347,1.37,1.05
Kepler-401 b,6347,1.37,1.05
Kepler-401 b,6347,1.37,1.05
Kepler-401 c,6347,1.37,1.05
Kepler-401 c,6347,1.37,1.05
Kepler-401 c,6347,1.37,1.05
Kepler-401 d,6347,1.37,1.05
Kepler-401 d,6347,1.37,1.05
Kepler-999 b,6347,1.87,1.33
HATS-24 b,6346,1.17,1.21
Kepler-483 b,6346,1.47,1.28
Kepler-1209 b,6344,1.38,1.21
Kepler-1209 b,6344,1.38,1.21
Kepler-1209 b,6344,1.38,1.21
Kepler-644 b,6344,1.52,1.22
Kepler-1093 b,6343.61,1.41,1.26
Kepler-1093 b,6343.61,1.41,1.26
Kepler-1093 c,6343.61,1.41,1.26
Kepler-1093 c,6343.61,1.41,1.26
CoRoT-11 b,6343,1.36,1.56
Kepler-1072 b,6343,1.14,1.21
Kepler-1072 b,6343,1.14,1.21
Kepler-1072 b,6343,1.14,1.21
Kepler-1239 b,6343,1.14,1.21
Kepler-1239 b,6343,1.14,1.21
Kepler-1239 b,6343,1.14,1.21
Kepler-1621 b,6343,1.14,1.21
Kepler-1621 b,6343,1.14,1.21
Kepler-1621 b,6343,1.14,1.21
Kepler-193 b,6343,1.14,1.21
Kepler-193 b,6343,1.14,1.21
Kepler-193 b,6343,1.14,1.21
Kepler-193 c,6343,1.14,1.21
Kepler-193 c,6343,1.14,1.21
Kepler-193 c,6343,1.14,1.21
Kepler-5 b,6343,1.77,1.36
Kepler-544 b,6343,1.14,1.21
Kepler-544 b,6343,1.14,1.21
Kepler-544 b,6343,1.14,1.21
Kepler-596 b,6343,1.11,1.07
Kepler-596 b,6343,1.11,1.07
Kepler-596 b,6343,1.11,1.07
Kepler-655 b,6343,1.14,1.21
Kepler-655 b,6343,1.14,1.21
Kepler-655 b,6343,1.14,1.21
Kepler-853 b,6343,1.14,1.21
Kepler-853 b,6343,1.14,1.21
Kepler-853 b,6343,1.14,1.21
Kepler-873 b,6343,1.14,1.21
Kepler-873 b,6343,1.14,1.21
Kepler-873 b,6343,1.14,1.21
Kepler-1225 b,6341,1.03,1.08
Kepler-1225 b,6341,1.03,1.08
Kepler-1225 b,6341,1.03,1.08
Kepler-1373 b,6341,1.03,1.08
Kepler-1373 b,6341,1.03,1.08
Kepler-1373 b,6341,1.03,1.08
Kepler-1562 b,6341,1.3,1.17
Kepler-217 b,6341,1.76,1.37
Kepler-217 c,6341,1.76,1.37
Kepler-217 d,6341,1.76,1.37
Kepler-410 A b,6341,1.35,1.22
Kepler-814 b,6341,1.03,1.08
Kepler-814 b,6341,1.03,1.08
Kepler-814 b,6341,1.03,1.08
KIC 5437945 b,6340,1.24,1.07
KIC 5437945 b,6340,1.39,1.03
KIC 5437945 b,6340,1.39,1.03
KIC 5437945 b,6340,1.39,1.03
KIC 5437945 b,6340,1.39,1.03
Kepler-31 b,6340,1.22,1.21
Kepler-31 c,6340,1.22,1.21
Kepler-31 d,6340,1.22,1.21
Kepler-433 b,6340,2.26,1.46
Kepler-460 c,6340,1.39,1.03
Kepler-460 c,6340,1.39,1.03
Kepler-460 c,6340,1.39,1.03
Kepler-460 c,6340,1.39,1.03
Kepler-1298 b,6339,2,1.45
Kepler-123 b,6338,1.33,1.25
Kepler-123 b,6338,1.33,1.25
Kepler-123 c,6338,1.33,1.25
Kepler-123 c,6338,1.33,1.25
Kepler-1432 b,6338,1.09,1.14
Kepler-1238 b,6337,1.2,1.26
Kepler-1238 b,6337,1.2,1.26
Kepler-1238 b,6337,1.2,1.26
Kepler-1268 b,6337,1.08,1.15
Kepler-135 b,6337,1.21,1.14
Kepler-135 c,6337,1.21,1.14
Kepler-1403 b,6337,1.07,1.15
Kepler-1483 b,6337,1.4,1.25
Kepler-376 b,6337,1.16,1.14
Kepler-376 c,6337,1.16,1.14
Kepler-381 b,6337,2.02,1.44
Kepler-381 c,6337,2.02,1.44
Kepler-1373 b,6336,2.02,1.25
Kepler-521 b,6336,1.4,1.32
Kepler-1421 b,6335,1.42,1.25
Kepler-930 b,6335,1.4,1.25
Kepler-886 b,6334,1.04,1.03
Kepler-886 b,6334,1.04,1.03
Kepler-886 b,6334,1.04,1.03
Kepler-1181 b,6333,1.25,1.24
Kepler-1352 b,6333,1.23,1.14
Kepler-1375 b,6333,1.44,1.28
Kepler-214 b,6332,0.98,1.04
Kepler-214 b,6332,0.98,1.04
Kepler-214 b,6332,0.98,1.04
Kepler-214 c,6332,0.98,1.04
Kepler-214 c,6332,0.98,1.04
Kepler-214 c,6332,0.98,1.04
Kepler-433 b,6332,1.91,1.37
30 Ari B b,6331,1.41,1.93
Kepler-1121 b,6331,1.44,1.19
Kepler-1121 b,6331,1.44,1.19
Kepler-1121 b,6331,1.44,1.19
Kepler-1340 b,6331,1.42,1.27
HAT-P-45 b,6330,1.32,1.26
HAT-P-45 b,6330,1.32,1.26
HAT-P-57 b,6330,1.85,2.77
HD 67087 b,6330,1.55,1.36
HD 67087 c,6330,1.55,1.36
KOI-351 b,6330,1.07,1.14
KOI-351 c,6330,1.07,1.14
KOI-351 d,6330,1.07,1.14
KOI-351 e,6330,1.07,1.14
KOI-351 g,6330,1.07,1.14
KOI-351 h,6330,1.07,1.14
Kepler-741 b,6330,1.07,1.15
NGTS-9 b,6330,1.38,1.34
Kepler-1483 b,6328,1.01,1.07
Kepler-1483 b,6328,1.01,1.07
Kepler-1483 b,6328,1.01,1.07
Kepler-480 b,6327.82,1.44,1.25
Kepler-480 b,6327.82,1.44,1.25
HD 106315 b,6327,1.3,1.09
HD 106315 c,6327,1.3,1.09
KELT-2 A b,6327,1.93,1.54
Kepler-1006 b,6327,1.18,1.06
Kepler-1006 b,6327,1.18,1.06
Kepler-1006 b,6327,1.18,1.06
Kepler-1006 b,6327,1.18,1.06
Kepler-1154 b,6327,1.43,1.26
Kepler-1154 c,6327,1.43,1.26
Kepler-1383 b,6327,1.33,1.16
Kepler-361 b,6327,1.18,1.06
Kepler-361 b,6327,1.18,1.06
Kepler-361 b,6327,1.18,1.06
Kepler-361 c,6327,1.18,1.06
Kepler-361 c,6327,1.18,1.06
Kepler-361 c,6327,1.18,1.06
Kepler-435 b,6327,1.18,1.13
Kepler-959 b,6327,7.66,2.65
Kepler-1209 b,6326,1.22,1.14
Kepler-289 c,6326,1.46,1.35
Kepler-1432 b,6325,1.07,1.14
Kepler-1533 b,6325,1.35,1.25
Kepler-1691 b,6325,1.08,1.14
Kepler-385 b,6325,1.11,1.16
Kepler-385 c,6325,1.11,1.16
Kepler-385 d,6325,1.11,1.16
Kepler-410 A b,6325,1.36,1.24
Kepler-410 A b,6325,1.36,1.24
Kepler-410 A b,6325,1.36,1.24
Kepler-483 b,6325,1.52,1.3
Kepler-873 b,6325,1.11,1.16
OGLE-TR-211 b,6325,1.56,1.31
OGLE-TR-211 b,6325,1.64,1.33
OGLE-TR-211 b,6325,1.56,1.31
Kepler-1268 b,6324,1.15,1.08
Kepler-1268 b,6324,1.15,1.08
Kepler-1268 b,6324,1.15,1.08
Kepler-1352 b,6324,1.13,1.02
Kepler-1352 b,6324,1.11,1.02
Kepler-1352 b,6324,1.13,1.02
Kepler-1352 b,6324,1.13,1.02
Kepler-1640 b,6324,1.43,1.27
Kepler-1184 b,6322,1.08,1.14
Kepler-268 b,6322,1.13,1.07
Kepler-268 b,6322,1.13,1.07
Kepler-268 b,6322,1.13,1.07
Kepler-268 c,6322,1.13,1.07
Kepler-268 c,6322,1.13,1.07
Kepler-268 c,6322,1.13,1.07
Kepler-480 b,6322,1.34,1.25
Kepler-762 b,6322,1.07,1.12
KELT-24 b,6321.17,1.55,1.25
HD 106315 b,6321,1.27,1.12
HD 106315 c,6321,1.27,1.12
Kepler-1006 b,6321,1.21,1.14
Kepler-1239 b,6321,1.12,1.21
Kepler-1274 b,6321,1.25,1.14
Kepler-361 c,6321,1.23,1.14
Kepler-741 b,6321,1.06,1.11
Kepler-791 b,6321,1.06,1.14
WASP-61 b,6320,1.36,1.22
Kepler-1184 b,6319,1.03,1.08
Kepler-1184 b,6319,1.03,1.08
Kepler-1184 b,6319,1.03,1.08
Kepler-1184 b,6319,1.03,1.08
Kepler-1569 b,6319,1.4,1.25
Kepler-741 b,6319,1.03,1.08
Kepler-741 b,6319,1.03,1.08
Kepler-741 b,6319,1.03,1.08
HD 1666 b,6317,1.93,1.5
Kepler-1666 b,6317,1.07,1.14
Kepler-1666 c,6317,1.07,1.14
Kepler-788 b,6317,1.06,1.14
Kepler-265 b,6315,1.07,1.15
Kepler-265 c,6315,1.07,1.15
Kepler-265 d,6315,1.07,1.15
Kepler-265 e,6315,1.07,1.15
Kepler-1121 b,6314,1.43,1.18
Kepler-268 b,6314,1.13,1.13
Kepler-268 c,6314,1.13,1.13
Kepler-387 b,6314,1.09,1.13
Kepler-387 c,6314,1.09,1.13
Kepler-393 b,6314,1.34,1.21
Kepler-393 c,6314,1.34,1.21
Kepler-59 b,6314,1.06,1.14
